2023-11-07 05:10, success, 0.246099
2023-11-07 06:14, success, 0.278292
2023-11-07 07:09, success, 0.261571
2023-11-07 08:14, success, 0.367621
2023-11-07 09:11, success, 0.254946
2023-11-07 10:11, success, 0.372745
2023-11-07 11:09, success, 0.263289
2023-11-07 12:20, success, 0.318513
2023-11-07 13:13, success, 0.332075
2023-11-07 14:09, success, 0.249684
2023-11-07 15:11, success, 0.291036
2023-11-07 16:13, success, 0.286761
2023-11-07 17:09, success, 0.379287
2023-11-07 18:13, success, 0.429905
2023-11-07 19:08, success, 0.310834
2023-11-07 20:11, success, 0.271489
2023-11-07 21:09, success, 0.270836
2023-11-07 22:09, success, 0.365895
2023-11-07 23:10, success, 0.301204
2023-11-08 00:50, success, 0.298849
2023-11-08 01:49, success, 0.277438
2023-11-08 02:19, success, 0.263956
2023-11-08 03:11, success, 0.281172
2023-11-08 04:12, success, 0.370214
2023-11-08 05:10, success, 0.317458
2023-11-08 06:14, success, 0.347579
2023-11-08 07:09, success, 0.261110
2023-11-08 08:13, success, 0.303444
2023-11-08 09:10, success, 0.270393
